"riskPathId","exerciseStableKey","evaluationApplicability","rawSourceValue","rawValuePresent","fallbackTriggered","fallbackInput","fallbackOutput","currentEffectiveValueOrRelation","affectedConsumer","affectedAnalysis","baselineObservableOutput","counterfactualAvailable","outputWithoutFallback","actualOutputDifference","reviewClassification","evidence","notes"
"META-BADMINTON-MUSCLE-INFERENCE","ex_74c2d13b","APPLICABLE","중강도","TRUE","TRUE","중강도","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_752b45ae","APPLICABLE","반복스피드/심폐/코트회복","TRUE","TRUE","반복스피드/심폐/코트회복","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_767e188e","APPLICABLE","전면삼각근/측면삼각근","TRUE","TRUE","전면삼각근/측면삼각근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_7814843a","APPLICABLE","전면삼각근/측면삼각근","TRUE","TRUE","전면삼각근/측면삼각근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_79f3bdbe","APPLICABLE","전면삼각근/측면삼각근","TRUE","TRUE","전면삼각근/측면삼각근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_7ce96a7a","APPLICABLE","대퇴사두근/둔근","TRUE","TRUE","대퇴사두근/둔근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_7deabeba","APPLICABLE","후면삼각근","TRUE","TRUE","후면삼각근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_85b2ac56","APPLICABLE","이두근","TRUE","TRUE","이두근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_85f12271","APPLICABLE","편측제어/하체힘/균형","TRUE","TRUE","편측제어/하체힘/균형","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_86323ed6","APPLICABLE","상완요골근/이두근","TRUE","TRUE","상완요골근/이두근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8633d8db","APPLICABLE","이두근","TRUE","TRUE","이두근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8824026f","APPLICABLE","햄스트링","TRUE","TRUE","햄스트링","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8a3800f1","APPLICABLE","대퇴사두근/고관절굴곡근","TRUE","TRUE","대퇴사두근/고관절굴곡근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8e18b02a","APPLICABLE","손목신전근/전완근","TRUE","TRUE","손목신전근/전완근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8e4bf08e","APPLICABLE","광배근/능형근","TRUE","TRUE","광배근/능형근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8e51640a","APPLICABLE","광배근/능형근","TRUE","TRUE","광배근/능형근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_8e69fc74","APPLICABLE","반응속도/발빠름/방향전환","TRUE","TRUE","반응속도/발빠름/방향전환","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_91b749b3","APPLICABLE","대흉근","TRUE","TRUE","대흉근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_91d8430b","APPLICABLE","스매시/상지폭발/타점반복/코어전달","TRUE","TRUE","스매시/상지폭발/타점반복/코어전달","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_91f6958d","APPLICABLE","전신협응/어깨안정성/코어","TRUE","TRUE","전신협응/어깨안정성/코어","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_93538692","APPLICABLE","측면삼각근","TRUE","TRUE","측면삼각근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_95028bfe","APPLICABLE","손목굴곡근/전완근","TRUE","TRUE","손목굴곡근/전완근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_99728d25","APPLICABLE","회전저항/코어안정성","TRUE","TRUE","회전저항/코어안정성","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_9b132c23","APPLICABLE","좌우이동/감속/균형","TRUE","TRUE","좌우이동/감속/균형","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_9bd6dddb","APPLICABLE","중강도","TRUE","TRUE","중강도","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_9f283612","APPLICABLE","상부대흉근","TRUE","TRUE","상부대흉근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a091b9fe","APPLICABLE","대퇴사두근/둔근","TRUE","TRUE","대퇴사두근/둔근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a12de111","APPLICABLE","HIP_FLEXORS|CALF","TRUE","TRUE","HIP_FLEXORS|CALF","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a12de4d2","APPLICABLE","햄스트링리듬/하퇴스윙","TRUE","TRUE","햄스트링리듬/하퇴스윙","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a1fc4533","APPLICABLE","그립/코어/보행안정성","TRUE","TRUE","그립/코어/보행안정성","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a345e30b","APPLICABLE","복직근/고관절굴곡근","TRUE","TRUE","복직근/고관절굴곡근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a3ddd8ac","APPLICABLE","발목반응/좌우제어","TRUE","TRUE","발목반응/좌우제어","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a4040be3","APPLICABLE","방향전환/감속/가속","TRUE","TRUE","방향전환/감속/가속","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a412dd45","APPLICABLE","발목탄성/러닝리듬","TRUE","TRUE","발목탄성/러닝리듬","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a4350c0f","APPLICABLE","방향전환/가속/감속","TRUE","TRUE","방향전환/가속/감속","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a44ae2ca","APPLICABLE","코어/몸통안정성","TRUE","TRUE","코어/몸통안정성","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a60496be","APPLICABLE","후면삼각근","TRUE","TRUE","후면삼각근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a611010d","APPLICABLE","측면가동성/내전근/편측제어","TRUE","TRUE","측면가동성/내전근/편측제어","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a61f1e96","APPLICABLE","상부대흉근","TRUE","TRUE","상부대흉근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a61f307a","APPLICABLE","상부대흉근","TRUE","TRUE","상부대흉근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a76f20b6","APPLICABLE","광배근/능형근","TRUE","TRUE","광배근/능형근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a8385c4a","APPLICABLE","내전근/측면코어/골반안정성","TRUE","TRUE","내전근/측면코어/골반안정성","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a9b52886","APPLICABLE","코어/고관절굴곡근","TRUE","TRUE","코어/고관절굴곡근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_a9e8859c","APPLICABLE","삼두근 장두","TRUE","TRUE","삼두근 장두","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
"META-BADMINTON-MUSCLE-INFERENCE","ex_ab468462","APPLICABLE","대퇴사두근/둔근","TRUE","TRUE","대퇴사두근/둔근","CURRENT_METADATA_MAPPER_OUTPUT","CURRENT_METADATA_MAPPER_OUTPUT","app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#MetadataSource","badminton analysis","ANALYSIS_CONTRACT_BASELINE_V1_UNCHANGED","FALSE","UNAVAILABLE","NO_REVIEWED_COUNTERFACTUAL","STRUCTURAL_AMBIGUITY","Exact stableKey and checked-in source value","The path is exercised, but the audit has no independent stableKey authority for a confirmed error."
